NDVI,NDWI,NDBI,ICE,Clase
0.45541656,-0.45348218,-0.012780145,0.1408459,1
0.5096277,-0.5439825,-0.13935088,0.18782261,1
0.34651685,-0.57850367,-0.06904549,0.07827134,0
0.42295083,-0.5912007,0.0009591406,0.092947535,0
0.7228542,-0.67689985,-0.1828186,0.2808927,2
0.704287,-0.66816527,-0.25717974,0.29566437,2
0.68613136,-0.65710187,-0.32037726,0.30775848,2
0.64336216,-0.62611735,-0.27522096,0.2790239,2
0.61867017,-0.60244113,-0.18695512,0.2449334,2
0.51118475,-0.58643186,-0.18326305,0.19328491,1
0.3458904,-0.55182624,-0.092805006,0.09042145,0
0.28277153,-0.45977625,-0.024299065,0.056720234,0
0.40692073,-0.4580118,-0.101886794,0.14242405,1
0.4192229,-0.3914787,-0.029291805,0.14010325,1
0.3228169,-0.40430623,0.0608,0.06230721,0
0.26458237,-0.5005537,-0.010816859,0.035425495,0
0.14249471,-0.52397066,-0.0024114265,-0.03282335,0
0.34603724,-0.48494983,-0.07227877,0.097712286,0
0.6933988,-0.6200417,-0.2278481,0.29104546,2
0.82040316,-0.7310485,-0.20843472,0.3265223,2
0.8038038,-0.682147,-0.34628317,0.36935744,2
0.65786314,-0.603018,-0.22429077,0.27561522,2
0.44421345,-0.43328747,0.008563273,0.13288026,1
0.38652483,-0.39850968,-0.050604567,0.12874185,1
0.4981685,-0.42075554,-0.1876588,0.22123078,2
0.6319444,-0.5921409,-0.024411509,0.20486748,2
0.73579335,-0.6854174,-0.07716968,0.2539641,2
0.76565194,-0.65803665,-0.2080959,0.31364742,2
0.74961925,-0.6364672,-0.19120696,0.30487826,2
0.6276771,-0.5848572,-0.11764706,0.23216121,2
0.6317965,-0.56845963,-0.11516732,0.2367565,2
0.71489817,-0.6309888,-0.2223071,0.29794347,2
0.78848165,-0.67615306,-0.25495958,0.3354981,2
0.82645804,-0.7246474,-0.3102041,0.36136076,2
0.8481303,-0.7486434,-0.2937209,0.36245275,2
0.8373583,-0.73637635,-0.257972,0.34879547,2
0.849194,-0.7245393,-0.24379154,0.3528266,2
0.8479784,-0.72695214,-0.22647585,0.34654152,2
0.82179487,-0.70128703,-0.20296296,0.3315289,2
0.8227848,-0.73493975,-0.11575487,0.29913092,2
0.82663226,-0.72724104,-0.111310594,0.3012611,2
0.7579304,-0.6927639,-0.18080264,0.2946532,2
0.76957494,-0.6661401,-0.17883755,0.3052107,2
0.7710746,-0.6677657,-0.19737801,0.31119758,2
0.7594869,-0.66767985,-0.18247126,0.30094886,2
0.5108173,-0.58312345,-0.04968685,0.15369001,1
0.32601157,-0.5232404,0.058485534,0.040812045,0
0.46077347,-0.54169095,-0.012444955,0.12578203,1
0.44684014,-0.43193525,0.10999314,0.10403508,1
0.39880952,-0.498605,0.12700255,0.061582994,0
0.3911786,-0.56422764,0.007991751,0.08034625,0
0.4811182,-0.6484716,0.12842713,0.072336644,0
0.8276243,-0.7211238,-0.041889764,0.28215432,2
0.8551158,-0.7717546,-0.24044944,0.3453418,2
0.8816041,-0.7812594,-0.2984845,0.3740955,2
0.8724851,-0.7673175,-0.34829625,0.38726792,2
0.87262946,-0.77040404,-0.31819087,0.37769118,2
0.8445259,-0.7444188,-0.13955243,0.3152449,2
0.83316445,-0.75549805,-0.20756397,0.32775182,2
0.85865724,-0.76806724,-0.27850923,0.35926795,2
0.7649782,-0.7250565,-0.21250662,0.30122977,2
0.48240635,-0.5946276,-0.07911588,0.14601241,1
0.12593284,-0.40267286,0.023265224,-0.024547717,0
0.3434841,-0.4197823,-0.0851872,0.11334175,1
0.45798472,-0.45270026,0.12278398,0.10161711,1
0.5092937,-0.539823,0.025794841,0.13894379,1
0.32800913,-0.50582147,0.091334894,0.035439804,0
0.27717924,-0.5654262,0.034789044,0.015067673,0
0.6098969,-0.64378947,-0.20829464,0.23867895,2
0.78143257,-0.69208634,-0.23344322,0.322332,2
0.62787324,-0.563197,-0.18995401,0.25828344,2
0.29735807,-0.26813188,-0.0039147455,0.09622708,0
0.109616674,-0.13091159,0.18659107,-0.027351303,0
0.1605104,-0.16520566,0.16420798,-0.0020483225,0
0.19075145,-0.22376238,0.14680165,0.0065827533,0
0.16505955,-0.18934569,0.096348435,0.015756108,0
0.115402296,-0.14867425,0.05584744,0.011212066,0
0.07348243,-0.18847904,0.071273446,-0.022336625,0
0.056247316,-0.23742455,0.03415783,-0.029608602,0
0.35047698,-0.47064137,-0.10560272,0.11279103,1
0.7346154,-0.59363955,-0.28857142,0.3351512,2
0.5861199,-0.5418583,-0.11584554,0.21944195,2
0.60069746,-0.5592357,0.008103727,0.18607047,1
0.7815315,-0.7070407,-0.2580517,0.3267731,2
0.6421233,-0.58316135,-0.2285028,0.2729802,2
0.3586207,-0.34931508,-0.13360906,0.14953005,1
0.14512922,-0.17073171,-0.009110021,0.041151274,0
0.0907038,-0.112476006,-0.012224939,0.02652418,0
0.12988764,-0.12583968,0.060362548,0.02166712,0
0.19285043,-0.18837863,0.056020845,0.041943233,0
0.1637259,-0.20220432,0.050234426,0.026351757,0
-0.0200489,0.05738476,-0.12206047,0.03807064,0
-0.061194576,0.086305276,-0.13828723,0.028149936,0
0.04935834,-0.010936757,-0.045873817,0.036253966,0
0.2411032,-0.15911923,0.08163265,0.06423796,0
0.5116443,-0.54211664,0.21075903,0.08417112,0
0.5894621,-0.51200837,0.013623978,0.18824218,1
0.6115002,-0.6002928,0.010411951,0.18256795,1
0.69629884,-0.64674276,-0.12091429,0.25507516,2
0.7890868,-0.73512477,-0.24395518,0.320705,2
0.8197327,-0.72926235,-0.23886953,0.33567476,2
0.8159952,-0.7386298,-0.2113919,0.32368922,2
0.81252164,-0.73913044,-0.1996337,0.31832483,2
0.8090646,-0.7909308,-0.03532009,0.25694218,2
0.84410787,-0.76084656,-0.2205379,0.33604598,2
0.8743633,-0.75145423,-0.35018346,0.39194584,2
0.86711335,-0.7604633,-0.36573413,0.39118427,2
0.86928105,-0.7658863,-0.3769308,0.39454252,2
0.85705847,-0.7554439,-0.3221194,0.37407628,2
0.84708005,-0.7734104,-0.31111112,0.3621913,2
0.85606307,-0.7562189,-0.23968393,0.34869292,2
0.8516533,-0.738255,-0.28429753,0.3634649,2
0.8695439,-0.75830257,-0.34938052,0.3879256,2
0.87810826,-0.7653529,-0.35395432,0.39216983,2
0.8937087,-0.7879034,-0.3050881,0.3808001,2
0.9029473,-0.811278,-0.2910523,0.37653375,2
0.9019102,-0.8032305,-0.34550768,0.39396128,2
0.8915976,-0.78711987,-0.38078785,0.4026112,2
0.8749128,-0.7610832,-0.31937173,0.38105127,2
0.8598357,-0.74869347,-0.2982456,0.36965284,2
0.86785895,-0.7431618,-0.31353712,0.37935826,2
0.87172335,-0.7663158,-0.26141703,0.36102363,2
0.8771374,-0.77697843,-0.25195354,0.35875908,2
0.88899964,-0.7734789,-0.23216996,0.35945502,2
0.8677955,-0.7874727,-0.25761893,0.3536889,2
0.8546087,-0.7726064,-0.22321634,0.339748,2
0.869446,-0.7847604,-0.28700906,0.36387363,2
0.8750794,-0.7804584,-0.40215325,0.402094,2
0.8717897,-0.76405567,-0.38335076,0.39808893,2
0.86272347,-0.75394845,-0.34330735,0.38356423,2
0.8334815,-0.7440812,-0.25721252,0.34508827,2
0.8652786,-0.74806315,-0.24989742,0.3579959,2
0.86925983,-0.7347706,-0.30467573,0.3790785,2
0.87558806,-0.7683588,-0.3210604,0.38044038,2
0.8764676,-0.7681578,-0.32683632,0.38265312,2
0.86176544,-0.7473275,-0.3169749,0.3765097,2
0.88128775,-0.73953485,-0.39111027,0.41006997,2
0.88029766,-0.7654921,-0.27933085,0.37084967,2
0.8750691,-0.78244877,-0.08578745,0.30678102,2
0.8603066,-0.7278481,-0.20930232,0.34737438,2
0.8541211,-0.7257298,-0.24090798,0.35418698,2
0.87188387,-0.76232916,-0.3120991,0.37710583,2
0.86891097,-0.75059724,-0.35003686,0.3893471,2
0.87467086,-0.76063305,-0.33734035,0.38641092,2
0.8998536,-0.7664035,-0.27892765,0.3803244,2
0.9046653,-0.7864447,-0.34503132,0.3985531,2
0.9057325,-0.76623374,-0.33858266,0.4011943,2
0.89839065,-0.7936792,-0.23887974,0.3621234,2
0.88545245,-0.76325655,-0.29072732,0.3772931,2
0.8779904,-0.7881549,-0.26894322,0.3620472,2
0.887199,-0.75693214,-0.24420305,0.365474,2
0.89200115,-0.77898455,-0.28849557,0.37675235,2
0.88515323,-0.76884425,-0.26340976,0.3678307,2
0.8908309,-0.76506025,-0.3112064,0.3857653,2
0.8981019,-0.79188937,-0.24074881,0.36289772,2
0.8932292,-0.7939544,-0.25021496,0.36288822,2
0.8802123,-0.7655434,-0.3492927,0.3917853,2
0.8779871,-0.75928366,-0.30112973,0.37747574,2
0.8789238,-0.77448386,-0.29196376,0.37215424,2
0.8780284,-0.78082913,-0.2946823,0.37125307,2
0.8668238,-0.7430537,-0.30316743,0.37575138,2
0.8587408,-0.7539204,-0.26379836,0.35772583,2
0.88290673,-0.7817372,-0.2994924,0.37495363,2
0.8935684,-0.7791411,-0.25405404,0.36717218,2
0.8927203,-0.79690814,-0.25859872,0.36455813,2
0.8983452,-0.799944,-0.29568374,0.37788892,2
0.9060083,-0.7969714,-0.33722872,0.3947785,2
0.9010533,-0.802118,-0.30442402,0.38143027,2
0.9022286,-0.79329044,-0.23818438,0.3639115,2
0.906071,-0.7994052,-0.34301856,0.39606002,2
0.89806044,-0.7762769,-0.3855779,0.4094482,2
0.89299303,-0.771261,-0.38759434,0.40852264,2
0.89035195,-0.76407504,-0.33785158,0.39371645,2
0.8894672,-0.7631822,-0.3222338,0.38876727,2
0.897541,-0.76045626,-0.331177,0.39603233,2
0.9009254,-0.7834525,-0.30468896,0.3851789,2
0.8987784,-0.76623374,-0.28605202,0.38195804,2
0.90581715,-0.7668207,-0.30997714,0.39253756,2
0.8883692,-0.79809976,-0.27709827,0.36769414,2
0.89410806,-0.79793817,-0.34102267,0.3897732,2
0.8920363,-0.77310294,-0.34780127,0.39573795,2
0.8704156,-0.7905208,-0.28221244,0.36176738,2
0.87386125,-0.7838559,-0.1881804,0.33661357,2
0.88786066,-0.78028744,-0.309915,0.38084733,2
0.88537455,-0.7578714,-0.35151723,0.39656818,2
0.89997435,-0.7859209,-0.32144132,0.38923538,2
0.9018646,-0.79819065,-0.39099228,0.40859184,2
0.9024055,-0.7865749,-0.41972986,0.41980672,2
0.89746046,-0.7979569,-0.4115131,0.41259277,2
0.894223,-0.77800405,-0.35796228,0.39889938,2
0.89100635,-0.7630923,-0.3550551,0.39940125,2
0.8806893,-0.76817614,-0.22510076,0.35423967,2
0.8756219,-0.787789,-0.30393428,0.37143344,2
0.8612627,-0.76236165,-0.1945973,0.3365382,2
0.8577075,-0.7472119,-0.2859097,0.36518428,2
0.8587933,-0.78545004,-0.16211878,0.32094228,2
0.8359621,-0.7092511,-0.27631578,0.35902557,2
0.82405746,-0.6821192,-0.2124105,0.33932805,2
0.825,-0.7530017,-0.3153153,0.35649425,2
0.82056075,-0.7238938,-0.2934927,0.35354942,2
0.8241309,-0.63369966,-0.2761087,0.36815813,2
0.84431136,-0.6708861,-0.2923077,0.37567076,2
0.8109641,-0.66898954,-0.31593406,0.36646438,2
0.8447761,-0.70718235,-0.42560554,0.40863323,2
0.8949721,-0.70623744,-0.53206867,0.46585914,2
0.86700124,-0.69863015,-0.48354936,0.4388394,2
0.82577133,-0.73448277,-0.3184797,0.36153302,2
0.8316222,-0.70229006,-0.26345608,0.3543899,2
0.797235,-0.6956522,-0.201849,0.32004178,2
0.787037,-0.611691,-0.19689922,0.33025008,2
0.79452056,-0.65560824,-0.28274173,0.35096115,2
0.8327974,-0.6740088,-0.32097334,0.37788895,2
0.8380165,-0.69512194,-0.30977622,0.37291673,2
0.83272725,-0.73493975,-0.2647428,0.3487985,2
0.8119658,-0.70418006,-0.2958435,0.35389996,2
0.84131736,-0.6849315,-0.36212623,0.39231023,2
0.8766756,-0.6509434,-0.37524557,0.42072278,2
0.84158415,-0.5988539,-0.2739726,0.38321307,2
0.8121547,-0.62913907,-0.12714776,0.3183939,2
0.8173516,-0.69121814,-0.2208589,0.33668983,2
0.8216735,-0.65174127,-0.11409396,0.3147167,2
0.8539043,-0.6746303,-0.16455697,0.34139317,2
0.80753136,-0.6924584,-0.04159132,0.2777514,2
0.78914726,-0.7083642,-0.18419702,0.3081599,2
0.8097378,-0.730659,-0.16997579,0.30972984,2
0.82542694,-0.7011494,-0.057724025,0.2898008,2
0.8346774,-0.6898793,-0.10907983,0.3120868,2
0.8105263,-0.6829746,-0.08108108,0.29299256,2
0.80215055,-0.7015228,-0.023824068,0.26791793,2
0.82299083,-0.68897265,-0.05722714,0.29086903,2
0.85845345,-0.7177468,-0.17481358,0.33812144,2
0.8458376,-0.7104762,-0.28653294,0.36678344,2
0.8161838,-0.66027397,-0.23170732,0.34554932,2
0.79371315,-0.6332737,-0.23378378,0.34033698,2
0.7657852,-0.6166008,-0.1790991,0.3133022,2
0.72992265,-0.6191537,-0.12148091,0.27757487,2
0.6866538,-0.6095985,-0.14323173,0.2643767,2
0.7027027,-0.58802676,-0.21336143,0.29775444,2
0.72875535,-0.62027353,-0.12829132,0.27881038,2
0.7846391,-0.6820662,-0.19544984,0.31454128,2
0.82458305,-0.72546726,-0.22091341,0.3334721,2
0.57367384,-0.5515739,-0.25918648,0.2542781,2
0.3016912,-0.30739725,-0.0835604,0.11443427,1
0.2823344,-0.31234866,0.1075741,0.04642523,0
0.5377644,-0.4948605,-0.06152242,0.18836682,1
0.49333334,-0.46938777,-0.056603774,0.16977024,1
0.30263647,-0.3060313,0.032809485,0.080269136,0
0.2976356,-0.2842395,0.0018721584,0.09140826,0
0.24183007,-0.32774284,0.06931178,0.03457293,0
0.41770777,-0.51216686,-0.08908825,0.13314699,1
0.65983605,-0.5793322,-0.13485114,0.25450695,2
0.5055147,-0.46642792,-0.1402715,0.20155321,2
0.3984576,-0.3482032,-0.13926701,0.17136826,1
0.72426003,-0.62208474,-0.16036773,0.28582337,2
0.56852794,-0.5442279,-0.13477781,0.21585174,2
0.5528397,-0.5204129,-0.15796998,0.21972826,2
0.7742,-0.6472347,-0.2503191,0.3327488,2
0.7800077,-0.630258,-0.27139902,0.34537196,2
0.6877847,-0.605989,-0.21454112,0.28705686,2
0.35200387,-0.46137786,-0.030169243,0.09277714,0
0.09391222,-0.3724097,0.09062377,-0.054712962,0
0.04275287,-0.26050422,-0.038062282,-0.019305725,0
0.06676187,-0.17869823,-0.0038635982,-0.001199629,0
0.093237296,-0.15910055,0.040898718,0.002528923,0
0.34373477,-0.33333334,-0.08036064,0.12930891,1
0.26077348,-0.27771556,0.013828868,0.07069497,0
0.19950433,-0.21684475,-0.011494253,0.059831493,0
0.27790263,-0.2860912,0.051695388,0.066224456,0
0.4714038,-0.43049705,-0.046533126,0.16356243,1
0.74489796,-0.67471147,-0.21492007,0.3019827,2
0.82207674,-0.70537454,-0.30464423,0.36135674,2
0.83869267,-0.7207696,-0.3625,0.38394243,2
0.84402764,-0.73123264,-0.34267744,0.37857053,2
0.8265556,-0.7085243,-0.34173116,0.37409228,2
0.811941,-0.70673954,-0.32111385,0.36095676,2
0.7858065,-0.6755448,-0.28481248,0.34323803,2
0.77432835,-0.66919404,-0.23627287,0.32420722,2
0.7583849,-0.648855,-0.1904762,0.3065643,2
0.76014537,-0.6478594,-0.20706126,0.31261918,2
0.76176393,-0.6520424,-0.26364514,0.32956702,2
0.7784118,-0.6741271,-0.30792096,0.34675676,2
0.7878476,-0.6809489,-0.2738947,0.3399024,2
0.86280817,-0.73626375,-0.3149234,0.37862834,2
0.8813906,-0.7444065,-0.43503353,0.42232403,2
0.88905853,-0.7743786,-0.36671576,0.39966828,2
0.87795275,-0.7677579,-0.24923614,0.36019564,2
0.87101954,-0.7589937,-0.3389506,0.3853962,2
0.8743719,-0.7618579,-0.44340536,0.41783595,2
0.8668347,-0.750985,-0.3779845,0.39661568,2
0.8701299,-0.79584295,-0.34323716,0.3788675,2
0.86857,-0.78635293,-0.3639957,0.38621312,2
0.8662762,-0.78775126,-0.36717913,0.3857416,2
0.8761062,-0.77943575,-0.37068966,0.39337283,2
0.8758471,-0.777093,-0.3277053,0.38081655,2
0.86244607,-0.75440496,-0.28514695,0.36588612,2
0.86548084,-0.7946524,-0.30178434,0.36434525,2
0.884881,-0.8005865,-0.3432999,0.38531318,2
0.883688,-0.80141073,-0.29662174,0.37054837,2
0.8445415,-0.76097834,-0.29253367,0.35783517,2
0.82430804,-0.7385321,-0.27234578,0.34615132,2
0.7925971,-0.72861356,-0.286216,0.33644065,2
0.79836124,-0.7287671,-0.21638554,0.31834286,2
0.83849424,-0.75332946,-0.3051724,0.36013296,2
0.7997195,-0.71276027,-0.33112034,0.3566438,2
0.78413737,-0.6967341,-0.20088057,0.31298605,2
0.6718894,-0.6490909,-0.11083895,0.23937821,2
0.6391683,-0.618543,-0.14714855,0.24002013,2
0.61504424,-0.58868337,-0.2328478,0.25963977,2
0.63862616,-0.59110683,-0.17361854,0.2531773,2
0.6380597,-0.5992714,-0.20480275,0.2606164,2
0.7638554,-0.6819853,-0.2640304,0.32473975,2
0.8469657,-0.7632242,-0.24311845,0.34377354,2
0.82322776,-0.73728085,-0.24336556,0.33716738,2
0.7251329,-0.66385937,-0.105327174,0.2613927,2
0.62432915,-0.5521368,-0.021372328,0.20814891,2
0.6312595,-0.53352356,-0.10539846,0.24054457,2
0.5653316,-0.49748743,-0.107035056,0.21527882,2
0.5095368,-0.47536618,-0.070790045,0.18093218,1
0.5154639,-0.4978166,0.058554437,0.14060229,1
0.4814815,-0.46712804,0.04375282,0.1341893,1
0.38996613,-0.41125,0.018047402,0.10731885,1
0.42857143,-0.3672391,0.061437316,0.122406706,1
0.34615386,-0.5151515,0.42068964,-0.056160264,0
0.40214217,-0.53764015,0.2826899,0.008736083,0
0.50033945,-0.53899723,0.10887097,0.10970899,1
0.6692913,-0.605192,-0.038125217,0.22504482,2
0.69320387,-0.6144411,-0.1941116,0.2819472,2
0.62893945,-0.54953074,-0.116034545,0.23937394,2
0.47763157,-0.45654994,-0.0062724017,0.14938752,1
0.4589486,-0.38608307,-0.053754266,0.16838397,1
0.549025,-0.5243243,-0.13663845,0.21063918,2
0.70518744,-0.5992293,-0.21567191,0.29744944,2
0.6991914,-0.59594935,-0.27766517,0.31370538,2
0.46530148,-0.4614221,-0.040387724,0.15248264,1
0.4044843,-0.33219907,-0.15486726,0.18226251,1
0.63419914,-0.47966683,-0.1370482,0.26228067,2
0.73055553,-0.57323235,-0.2636917,0.3297388,2
0.63129973,-0.4625446,-0.2576687,0.30044156,2
0.6316472,-0.4055866,-0.4111049,0.35803777,2
0.6241901,-0.40037245,-0.17776038,0.28534868,2
0.51086956,-0.31753555,0.1379845,0.15053232,1
0.19879518,-0.14697406,0.29681978,-0.019043151,0
0.5232198,-0.3937677,-0.11945392,0.21869254,2
0.62487465,-0.47810218,-0.35338345,0.32283193,2
0.6895943,-0.496875,-0.39752007,0.36467817,2
0.66944116,-0.46402502,-0.25919282,0.31967342,2
0.5135135,-0.37062937,-0.04116866,0.19498147,1
0.5243722,-0.31800765,-0.17673889,0.25160626,2
0.5744681,-0.34138972,-0.2673644,0.29916543,2
0.5749674,-0.39976826,-0.2214358,0.27396077,2
0.6456044,-0.5126263,-0.18145956,0.2747148,2
0.7301387,-0.5752009,-0.24613987,0.32387114,2
0.7389034,-0.53456223,-0.21755028,0.32780433,2
0.75372124,-0.5140187,-0.20446096,0.33539516,2
0.7184595,-0.527745,-0.21616541,0.31853035,2
0.6864865,-0.5256724,-0.19884726,0.29776293,2
0.72560114,-0.521197,-0.19725221,0.31773683,2
0.7443182,-0.53692114,-0.20039101,0.32489216,2
0.73641306,-0.52324194,-0.21252371,0.32731527,2
0.79746836,-0.57972807,-0.21252371,0.3465457,2
0.80774367,-0.55453503,-0.27375352,0.3750909,2
0.7258065,-0.5507246,-0.24902724,0.3274665,2
0.78326476,-0.618929,-0.25725338,0.3450226,2
0.60683763,-0.45924968,-0.18987341,0.2685309,2
0.515906,-0.38910013,-0.1696905,0.23104012,2
0.53064275,-0.37449664,-0.13651498,0.23137654,2
0.625,-0.4820322,-0.22415558,0.28334022,2
0.45046234,-0.35723114,-0.18318966,0.20874184,2
0.38317758,-0.23480333,-0.1575419,0.19189069,1
0.3713491,-0.24968314,-0.13333334,0.17573792,1
0.42948717,-0.28901735,-0.098522164,0.18649676,1
0.5446154,-0.40813464,-0.15668203,0.23768537,2
0.7245509,-0.55172414,-0.32596686,0.3497207,2
0.7106109,-0.5014111,-0.371134,0.36636347,2
0.6275565,-0.45384616,-0.35362577,0.32909676,2
0.6759494,-0.57806915,-0.29423264,0.31063065,2
0.63265306,-0.57746476,-0.19022317,0.25790054,2
0.5361991,-0.51224947,-0.28113207,0.24998927,2
0.5990991,-0.5418024,-0.34852803,0.2957475,2
0.7222222,-0.6533333,-0.23862375,0.30203158,2
0.7542768,-0.6785714,-0.29209623,0.32905298,2
0.8038147,-0.71725035,-0.36354274,0.3675201,2
0.77252585,-0.65745854,-0.3114754,0.34821382,2
0.7467533,-0.61077845,-0.26143023,0.32965,2
0.75586855,-0.6403509,-0.275,0.3323641,2
0.7337461,-0.65680474,-0.2741752,0.31776467,2
0.75,-0.66623545,-0.25170067,0.31726313,2
0.7526502,-0.65701556,-0.31798053,0.34031615,2
0.70913464,-0.6401384,-0.23330443,0.29653096,2
0.6946903,-0.60587,-0.26821193,0.30663472,2
0.5780275,-0.5395859,-0.04118616,0.19345242,1
0.5849057,-0.56327546,-0.03960396,0.19167894,1
0.5329341,-0.52988046,0.14808652,0.11606502,1
0.3552812,-0.4360465,0.023232823,0.083461456,0
0.22594595,-0.31707317,0.2089292,-0.0131204175,0
0.17097,-0.27121213,0.016124304,0.026405279,0
0.1810176,-0.20399003,-0.07122254,0.07107756,0
0.23088863,-0.18005952,-0.20493828,0.1409139,1
0.2761087,-0.16830386,-0.26412755,0.18363185,1
0.2863706,-0.18769883,-0.23597573,0.17643826,1
0.30617848,-0.23229706,-0.1844781,0.16197325,1
0.32876712,-0.25223437,-0.124136396,0.1511776,1
0.2893401,-0.25604397,-0.09851033,0.12301436,1
0.24507658,-0.23494303,-0.096339114,0.10445142,1
0.2985146,-0.23125851,-0.13555416,0.14367186,1
0.30524576,-0.20980091,-0.21003255,0.17367247,1
0.2867237,-0.19930676,-0.1724839,0.15524568,1
0.2777778,-0.20551725,-0.17750084,0.1510357,1
0.21995465,-0.20313083,-0.06710744,0.089483395,0
0.15118644,-0.1527495,-0.09231264,0.07273711,0
0.17780429,-0.1390652,-0.12961373,0.099973224,0
0.23137513,-0.16125038,-0.104503974,0.11478868,1
0.23709852,-0.18533887,-0.048157774,0.09592882,0
0.17207474,-0.14139803,-0.06921812,0.0785232,0
0.15089238,-0.115888834,-0.11662076,0.08725465,0
0.16275214,-0.11322752,-0.111023106,0.0920375,0
0.17311125,-0.15119673,-0.16068275,0.1045211,1
0.19758874,-0.16254877,-0.11263224,0.10007429,1
0.2715713,-0.22004357,-0.19377531,0.14990953,1
0.34750265,-0.30811554,-0.0029000791,0.11299824,1
0.37944663,-0.3713163,-0.11102268,0.14876686,1
0.42105263,-0.40442133,0.016841147,0.124589704,1
0.42541435,-0.41137856,-0.2044818,0.191776,1
0.44028103,-0.36971048,-0.1815562,0.20066528,2
0.4802721,-0.4429708,-0.18325177,0.20651743,2
0.53535354,-0.487072,-0.1724518,0.22199792,2
0.594046,-0.52788585,-0.22453223,0.25880548,2
0.6102894,-0.5139057,-0.25325325,0.27833953,2
0.62016416,-0.53045404,-0.17566992,0.25669226,2
0.5477497,-0.48734176,-0.18537201,0.2320181,2
0.40421262,-0.41843972,-0.011195377,0.12177698,1
0.36567834,-0.43126178,-0.05226722,0.11226698,1
0.43057996,-0.41135675,-0.038265307,0.14449823,1
0.4419753,-0.41404358,-0.074846625,0.16063292,1
0.35418838,-0.3651016,-0.03589471,0.11484228,1
0.31456953,-0.29456523,-0.13563767,0.13906302,1
0.35208333,-0.29347286,-0.119930975,0.15332638,1
0.3094758,-0.31079718,-0.12031048,0.12867162,1
0.2801095,-0.26853526,-0.2004278,0.14647603,1
0.37011033,-0.29786223,-0.18756792,0.1817531,1
0.4127075,-0.36278298,-0.20419614,0.19505599,1
0.36636794,-0.30776992,-0.22756334,0.18989898,1
0.4284153,-0.34120062,-0.26739395,0.22618571,2
0.46370727,-0.37931034,-0.23513034,0.22653067,2
0.4955671,-0.4017192,-0.25920206,0.24520034,2
0.5001625,-0.43711084,-0.23191887,0.23223473,2
0.5276653,-0.47395834,-0.21851453,0.23459534,2
0.52683896,-0.4755043,-0.22683705,0.23636973,2
0.5426667,-0.4890605,-0.2230444,0.24043456,2
0.5829787,-0.52459013,-0.24382716,0.2597195,2
0.59496856,-0.55012226,-0.24161567,0.25994453,2
0.5400612,-0.5625194,-0.23825917,0.22900446,2
0.53252697,-0.5699933,-0.16674963,0.20228972,2
0.61441904,-0.6076923,-0.19942611,0.2454989,2
0.6173594,-0.59157896,-0.17940718,0.24418606,2
0.4720445,-0.48902646,-0.17940718,0.19203912,1
0.34252387,-0.36422414,-0.10110894,0.12874979,1
0.35362014,-0.38041735,-0.1103938,0.13384475,1
0.41647854,-0.41169855,-0.13267148,0.165701,1
0.45610803,-0.4792641,-0.10479739,0.16364041,1
0.5304843,-0.50602746,-0.23835869,0.23554428,2
0.5041783,-0.46898803,-0.24080883,0.23053418,2
0.45566377,-0.3627639,-0.23130284,0.22466996,2
0.49038935,-0.362776,-0.260788,0.25087586,2
0.52887535,-0.4182331,-0.24427953,0.25407493,2
0.5525606,-0.44393802,-0.2669466,0.2675767,2
0.5841775,-0.5105796,-0.27336177,0.27198136,2
0.6033676,-0.55959964,-0.29309693,0.27769297,2
0.62530893,-0.5575557,-0.27072462,0.28236073,2
0.7037037,-0.61995596,-0.27409118,0.310088,2
0.7770346,-0.667364,-0.2917342,0.34256476,2
0.81192905,-0.7099391,-0.3171875,0.35913295,2
0.83145726,-0.72196794,-0.26977432,0.35226732,2
0.8232885,-0.69716775,-0.28574377,0.35793382,2
0.8216922,-0.7045696,-0.29068598,0.35713798,2
0.7956731,-0.7006261,-0.25784045,0.33506346,2
0.78411114,-0.68336135,-0.25955734,0.3332505,2
0.8229557,-0.6957432,-0.24551512,0.34598377,2
0.7958545,-0.6888562,-0.20969442,0.32306433,2
0.7879518,-0.6889226,-0.19484702,0.3146455,2
0.77276146,-0.6768683,-0.20820513,0.3134686,2
0.7899744,-0.6944926,-0.22606516,0.32390824,2
0.80735785,-0.7025835,-0.19057061,0.32033342,2
0.8112523,-0.7236615,-0.23949493,0.33274233,2
0.72758794,-0.6499527,-0.27183226,0.3153531,2
0.7352941,-0.5976306,-0.30815867,0.34056854,2
0.76884425,-0.6463252,-0.2751423,0.33769977,2
0.79448146,-0.6983341,-0.28452238,0.34293061,2
0.81128496,-0.72577363,-0.3349642,0.360977,2
0.79651314,-0.68308145,-0.28926238,0.348419,2
0.7832417,-0.6856269,-0.25988573,0.33246118,2
0.797786,-0.71609724,-0.20147966,0.31611744,2
0.69933814,-0.64590967,-0.1270903,0.25861424,2
0.5912339,-0.51131225,-0.23065586,0.26255128,2
0.3843888,-0.41619587,-0.11638955,0.1438721,1
0.22710091,-0.22000578,-0.17287382,0.12141144,1
0.2124617,-0.1608802,-0.086623184,0.10004176,1
0.16394208,-0.14259514,-0.11064067,0.08664422,0
0.107540175,-0.094017096,-0.047646888,0.049260736,0
0.08988342,-0.069767445,-0.08508846,0.05651476,0
0.08080808,-0.054187194,-0.06742674,0.049794625,0
0.09293948,-0.06046837,-0.07369725,0.05648524,0
